time_slot,total_body_pct,trading_days,candle_count,avg_body_pct
01:15:00,5.973633298196179,64,64,0.0933380202843153
01:30:00,3.1116603103140554,65,65,0.0478716970817547
01:45:00,2.3719676780697156,65,65,0.03649181043184178
02:00:00,15.020983623130874,324,324,0.04636106056521875
02:15:00,44.581689807456,782,782,0.05700983351337085
02:30:00,33.710891355392796,784,784,0.04299858591249081
02:45:00,31.04649955648225,784,784,0.039600126985308993
03:00:00,32.25166469369501,784,784,0.04113732741542731
03:15:00,28.44204754730979,784,784,0.03627812187156861
03:30:00,33.55926491512355,784,784,0.04280518484071881
03:45:00,28.23122039159962,784,784,0.036009209683162784
04:00:00,28.71732239000207,784,784,0.03662923774234958
04:15:00,26.19837697728127,784,784,0.03341629716489958
04:30:00,24.189833064586207,783,783,0.030893784245959396
04:45:00,21.332131444924286,783,783,0.027244101462227697
05:00:00,25.750582712251585,784,784,0.03284513101052498
05:15:00,22.85810095572791,784,784,0.029155741014959068
05:30:00,24.125858808522548,784,784,0.030772779092503248
05:45:00,19.908138821624547,784,784,0.0253930342112558
06:00:00,25.59647189189777,784,784,0.0326485610866043
06:15:00,23.76966956055391,784,784,0.03031845607213509
06:30:00,25.3902799121408,784,784,0.032385561112424494
06:45:00,24.720606733841056,784,784,0.03153138614010339
07:00:00,35.014889021548065,784,784,0.04466184824177049
07:15:00,34.02773494317237,784,784,0.04340272314180149
07:30:00,40.00736624547659,784,784,0.051029803884536463
07:45:00,38.27384567676112,784,784,0.04881868071015449
08:00:00,70.44943693459619,784,784,0.0898589756818829
08:15:00,49.87096451812485,784,784,0.06361092413026129
08:30:00,44.87267596104319,784,784,0.057235556072759174
08:45:00,55.62460109541689,784,784,0.0709497462951746
09:00:00,121.3891257870953,784,784,0.1548330686059889
09:15:00,92.8257733803339,784,784,0.11840022114838508
09:30:00,84.79824360763327,784,784,0.10816102500973632
09:45:00,78.00861752602903,784,784,0.09950078766075131
10:00:00,75.44256418744801,784,784,0.0962277604431735
10:15:00,71.67829066981358,784,784,0.0914263911604765
10:30:00,67.48772720000483,784,784,0.08608128469388371
10:45:00,55.65630782257579,784,784,0.07099018854920382
11:00:00,65.1695164772032,784,784,0.08312438326173878
11:15:00,57.726286313105284,784,784,0.07363046723610368
11:30:00,57.29187814940356,784,784,0.07307637519056576
11:45:00,53.92913190111971,784,784,0.06878715803714248
12:00:00,59.16783838269579,784,784,0.07546918161058136
12:15:00,48.04557305123907,784,784,0.061282618687804935
12:30:00,50.14955273298082,784,784,0.06396626624104697
12:45:00,48.34123241466621,784,784,0.06165973522278853
13:00:00,54.63068883299125,784,784,0.06968200106248884
13:15:00,46.28485267952684,784,784,0.05903680188715159
13:30:00,55.49500334952313,784,784,0.07078444304786113
13:45:00,49.26970300249797,783,783,0.06292426947956319
14:00:00,52.2963316686951,782,782,0.06687510443567149
14:15:00,52.0449811071035,782,782,0.0665536842801835
14:30:00,78.23302846741302,782,782,0.1000422358918325
14:45:00,66.08798230985104,782,782,0.0845114863297328
15:00:00,64.90477722856704,783,783,0.08289243579638192
15:15:00,54.20412557184926,783,783,0.06922621401257888
15:30:00,83.36783086676542,783,783,0.10647232550033897
15:45:00,78.10637261479454,783,783,0.09975271087457796
16:00:00,86.75285911922383,783,783,0.11079547780232928
16:15:00,69.17141440754939,783,783,0.08834152542471187
16:30:00,67.55707794599326,783,783,0.08627979303447415
16:45:00,62.7220269772253,783,783,0.0801047598687424
17:00:00,68.77693147406073,783,783,0.08783771580339812
17:15:00,49.36772073068819,783,783,0.06304945176333103
17:30:00,60.14203251466186,783,783,0.07680974778373162
17:45:00,46.44583563239811,783,783,0.05931779774252632
18:00:00,43.03085427824529,783,783,0.054956391159955674
18:15:00,40.301966934555566,783,783,0.05147122213864057
18:30:00,40.43024217187882,783,783,0.051635047473663875
18:45:00,38.7446163921345,783,783,0.04948226870004407
19:00:00,41.89757329187749,783,783,0.0535090335783876
19:15:00,43.27387897623126,783,783,0.05526676753030812
19:30:00,44.08560438705241,783,783,0.05630345387873872
19:45:00,37.83893136163675,783,783,0.048325582837339405
20:00:00,38.797503733659916,783,783,0.04954981319752224
20:15:00,39.32077673006423,783,783,0.05021810565780872
20:30:00,40.18675863772602,783,783,0.051324085105652645
20:45:00,36.02537917341191,783,783,0.046009424231688266
21:00:00,35.3269259839755,781,781,0.04523293980022471
21:15:00,31.35670073044437,781,781,0.040149424750889076
21:30:00,37.93387362991093,781,781,0.048570900934585055
21:45:00,41.127812946396524,781,781,0.05266045191600067
22:00:00,0.0028911641892173105,1,1,0.0028911641892173105
22:15:00,0.012391829653648361,1,1,0.012391829653648361
22:30:00,0.0,1,1,0.0
22:45:00,0.008260025606079378,1,1,0.008260025606079378
