time_slot,total_body_pct,trading_days,candle_count,avg_body_pct
00:00:00,156.30982328055933,796,796,0.19636912472432078
01:00:00,121.4664595650415,796,796,0.15259605472995164
02:00:00,100.8600744785795,795,795,0.12686801821204968
03:00:00,88.42076520345508,795,795,0.1112210883062328
04:00:00,89.82631001165687,781,781,0.11501448144898448
05:00:00,74.80374017806616,770,770,0.09714771451696905
06:00:00,19.026525481637254,275,275,0.06918736538777183
07:00:00,46.323657361027394,507,507,0.0913681604753992
08:00:00,76.06207077092245,796,796,0.09555536529010357
09:00:00,87.84115791782361,796,796,0.11035321346460253
10:00:00,134.35040391607095,796,796,0.1687819144674258
11:00:00,101.68876386640655,796,796,0.12774970334975697
12:00:00,79.48320280856827,796,796,0.09985326986001038
13:00:00,63.477289212943276,796,796,0.07974533820721517
14:00:00,96.61303772488483,796,796,0.12137316297096085
15:00:00,102.76464636237898,796,796,0.12910131452560172
16:00:00,112.51728025039158,796,796,0.14135336714873314
17:00:00,106.27523553026914,797,797,0.1333440847305761
18:00:00,96.08630521605862,797,797,0.1205599814505127
19:00:00,90.62190388494497,797,797,0.11370376898989332
20:00:00,91.43304355035347,797,797,0.11472151010081992
21:00:00,150.32963342287596,797,797,0.18861936439507648
22:00:00,187.5408882066936,796,796,0.23560413091293167
23:00:00,195.4261893386329,796,796,0.24551028811386041
