time_slot,total_body_pct,trading_days,candle_count,avg_body_pct
00:00:00,33.684971715953715,802,802,0.04200121161590239
00:30:00,31.011832937438886,803,803,0.03861996629818043
01:00:00,67.28370752902438,805,805,0.08358224537767005
01:30:00,39.233056635203674,804,804,0.04879733412338765
02:00:00,38.30504716330043,804,804,0.04764309348669207
02:30:00,36.145330995283025,804,804,0.044956879347366946
03:00:00,31.837536479139448,804,804,0.039598925969078914
03:30:00,28.17082651814737,804,804,0.035038341440481804
04:00:00,26.77162747709593,804,804,0.03329804412574121
04:30:00,25.65015955040616,803,803,0.031942913512336434
05:00:00,26.72909255630076,804,804,0.03324513999539896
05:30:00,26.051056568449017,804,804,0.03240181165229977
06:00:00,38.45161400318524,804,804,0.04782539055122542
06:30:00,41.20539004994264,803,803,0.05131430890403816
07:00:00,76.48298587881966,804,804,0.09512809188907918
07:30:00,65.03324804437297,804,804,0.0808871244332997
08:00:00,133.000832064956,804,804,0.165423920478801
08:30:00,92.59322270994487,804,804,0.11516569988799114
09:00:00,85.41869434116025,804,804,0.10624215714074657
09:30:00,73.8013962942384,804,804,0.09179278146049552
10:00:00,71.47241952721087,804,804,0.08889604418807323
10:30:00,65.58677999450073,804,804,0.08157559700808549
11:00:00,62.541295805179466,805,805,0.07769105068966393
11:30:00,59.50830639476727,805,805,0.07392336198107735
12:00:00,63.647532618415944,805,805,0.0790652579110757
12:30:00,58.92957286327023,805,805,0.07320443833946612
13:00:00,63.02747627122067,805,805,0.07829500157915611
13:30:00,83.50260219819354,804,804,0.10385895795795216
14:00:00,69.72941077904717,804,804,0.08672812285951141
14:30:00,108.20091797205737,804,804,0.13457825618415095
15:00:00,93.07249820736229,804,804,0.11576181369074912
15:30:00,77.58120826825409,804,804,0.09649404013464438
16:00:00,72.80212444275426,804,804,0.0905499060233262
16:30:00,76.91864631257343,804,804,0.09566995810021571
17:00:00,53.32397465536468,804,804,0.06632335156139886
17:30:00,49.41198327692432,804,804,0.061457690642940696
18:00:00,55.39476788799073,804,804,0.06889896503481434
18:30:00,50.16464382218334,801,801,0.0626275203772576
19:00:00,50.22377410025569,802,802,0.0626231597260046
19:30:00,47.97811293858622,801,801,0.05989776896203024
20:00:00,44.62129643484088,801,801,0.05570698681003855
20:30:00,55.57737860140316,802,802,0.06929847705910619
21:00:00,31.963003920784594,624,624,0.05122276269356506
21:30:00,21.281424594345776,573,573,0.03714035705819507
22:00:00,6.900262637421952,385,385,0.017922760097199876
22:30:00,2.754141306989036,54,54,0.05100261679609326
23:00:00,59.40509889490903,803,803,0.0739789525465866
23:30:00,26.34018272442983,802,802,0.03284312060402722
