time_slot,total_movement_pct,trading_days,candle_count,avg_movement_pct
01:00:00,22.55071131792708,64,951,0.35235486434261065
01:30:00,19.385514172352035,65,1925,0.2982386795746467
02:00:00,306.5544582660778,782,16070,0.39201337374178746
02:30:00,248.50016673143145,784,22792,0.31696449838192786
03:00:00,228.58597589630145,784,22668,0.29156374476569064
03:30:00,219.01464996040858,784,22426,0.2793554208678681
04:00:00,193.48239242082943,784,22072,0.24678876584289466
04:30:00,171.93448569102148,783,21694,0.21958427291318197
05:00:00,168.59606298494768,784,21345,0.2150459987052904
05:30:00,163.4414045229279,784,21271,0.20847117923842845
06:00:00,175.96520869275284,784,21555,0.22444541925096026
06:30:00,181.0435535537347,784,21729,0.23092289994098816
07:00:00,244.18871666799816,784,22778,0.3114651998316303
07:30:00,286.33497834630447,784,23117,0.3652231866662047
08:00:00,448.2909367788757,784,23509,0.57179966425877
08:30:00,387.63939597982704,784,23514,0.49443800507631
09:00:00,817.2335119716606,784,23520,1.0423896836373223
09:30:00,623.0853590553436,784,23520,0.7947517334889587
10:00:00,578.7948699208281,784,23520,0.7382587626541175
10:30:00,493.00724612337336,784,23520,0.6288357731165477
11:00:00,467.4440580538195,784,23520,0.5962296658849738
11:30:00,431.5735953808799,784,23520,0.5504765247205101
12:00:00,418.9599170075299,784,23519,0.5343876492442984
12:30:00,382.28632599432757,784,23515,0.4876101096866423
13:00:00,408.09786356477724,784,23520,0.5205329892407873
13:30:00,394.0779615626571,784,23497,0.5026504611768585
14:00:00,417.5167359770229,782,23460,0.5339088695358349
14:30:00,536.6026481340318,782,23458,0.6861926446726749
15:00:00,457.4370821362816,783,23474,0.5842108328688144
15:30:00,623.1713730398075,783,23487,0.7958765939205714
16:00:00,608.3395040047432,783,23490,0.7769342324453936
16:30:00,511.4772894682684,783,23490,0.65322770047033
17:00:00,450.90459515474026,783,23488,0.5758679376178036
17:30:00,401.25168415171044,783,23470,0.5124542581758754
18:00:00,325.42840895862304,783,23433,0.41561738053463987
18:30:00,303.43933675308455,783,23434,0.38753427426958437
19:00:00,319.44044458382916,783,23309,0.40796991645444336
19:30:00,306.1026124151709,783,23210,0.39093564803980957
20:00:00,304.40166124938474,783,23150,0.3887632966147953
20:30:00,287.8137405783986,783,23125,0.3675782127438041
21:00:00,268.46767154116566,781,23095,0.3437486191308139
21:30:00,294.85835499968687,781,21889,0.3775395070418526
22:00:00,0.19535481173046162,1,30,0.19535481173046162
22:30:00,0.11769436622913186,1,25,0.11769436622913186
