time_slot,total_movement_pct,trading_days,candle_count,avg_movement_pct
00:00:00,101.99232272703263,806,12090,0.1265413433337874
00:15:00,94.79692987214385,806,12090,0.11761405691332984
00:30:00,101.42753112253119,806,12090,0.12584060933316524
00:45:00,92.05029373766813,806,12090,0.11420631977378179
01:00:00,121.5445622105981,806,12079,0.15079970497592818
01:15:00,112.59507981965966,805,12075,0.13986966437224801
01:30:00,128.1819851063212,805,12075,0.15923227963518163
01:45:00,122.41754760596659,805,12075,0.15207148770927525
02:00:00,165.5834948544712,805,12075,0.20569378242791456
02:15:00,147.94482775814453,805,12075,0.1837823947306143
02:30:00,145.1695670244001,805,12075,0.18033486586882
02:45:00,142.45136611772767,805,12075,0.17695821877978593
03:00:00,239.1524745084745,805,12071,0.29708381926518573
03:15:00,209.91374981350947,804,12060,0.26108675349938987
03:30:00,200.53496692078045,804,12060,0.24942160064773689
03:45:00,184.0223218893206,804,12060,0.22888348493696592
04:00:00,236.10651643085126,804,12060,0.29366482143140704
04:15:00,198.1556643018997,804,12060,0.24646226903221355
04:30:00,188.59456037534696,804,12060,0.2345703487255559
04:45:00,167.39961342709572,804,12060,0.2082084744118106
05:00:00,175.33484306758453,804,12060,0.21807816301938374
05:15:00,162.72380912127272,804,12060,0.20239279741451832
05:30:00,161.60678775783006,804,12060,0.20100346736048516
05:45:00,152.5843683340429,804,12060,0.1897815526542822
06:00:00,174.92564397871246,804,12060,0.21756920892874684
06:15:00,160.01120193706012,804,12060,0.19901890788191556
06:30:00,168.03824492299907,804,12060,0.20900279219278492
06:45:00,164.33994406769617,804,12060,0.20440291550708478
07:00:00,206.79308188415888,804,12060,0.2572053257265658
07:15:00,178.27991921355968,804,12060,0.22174119305169115
07:30:00,186.89905391939047,804,12060,0.23246150984998815
07:45:00,175.95732177297268,804,12060,0.2188523902648914
08:00:00,204.89704267250528,804,12060,0.25484706800062845
08:15:00,203.24305442006653,804,12060,0.2527898686816748
08:30:00,371.3099916946388,805,12075,0.4612546480678743
08:45:00,245.88177297578943,805,12075,0.3054431962432167
09:00:00,244.22685476309766,805,12075,0.3033873972212393
09:15:00,244.1288653911367,804,12060,0.3036428674019113
09:30:00,690.3122251888815,804,12037,0.8585972950110466
09:45:00,568.5360062999091,802,12030,0.7088977634662208
10:00:00,579.0546716799034,802,12030,0.7220133063340441
10:15:00,499.9708733958755,802,12030,0.6234050790472263
10:30:00,466.9800610810135,802,12030,0.5822694028441565
10:45:00,438.0935255448036,803,12040,0.5455710156224204
11:00:00,412.1978317481215,803,12045,0.5133223309441114
11:15:00,379.66669377237935,803,12045,0.47281032848366045
11:30:00,368.85135505827975,803,12045,0.45934166258814413
11:45:00,351.7767711984574,803,12045,0.4380781708573567
12:00:00,341.2286704954675,803,12045,0.4249423044775436
12:15:00,324.4374089092122,803,12045,0.40403164247722567
12:30:00,316.50838229634496,803,12045,0.3941573876666811
12:45:00,312.94641882500497,803,12045,0.3897215676525591
13:00:00,328.95790521393127,789,11722,0.4169301713738039
13:15:00,317.22056458602697,780,11602,0.4066930315205474
13:30:00,315.69417007966723,773,11595,0.40840125495429136
13:45:00,296.15189268023863,773,11595,0.38312017164325823
14:00:00,336.55054214076426,773,11595,0.4353823313593328
14:15:00,309.0896763982258,773,11595,0.39985727865229725
14:30:00,321.4845788578772,773,11595,0.41589208131678806
14:45:00,310.3117873987422,773,11595,0.4014382760656432
15:00:00,322.76982826185474,773,11595,0.4175547584241329
15:15:00,306.44578797549997,773,11595,0.39643698315071146
15:30:00,319.6916330873537,773,11595,0.4135726171893321
15:45:00,411.65062790832684,773,11595,0.5325363879797242
16:00:00,266.674330422426,773,11595,0.3449861971829573
16:15:00,166.44484927864792,773,11595,0.2153232202828563
16:30:00,126.1963490575283,773,11594,0.16325530279111033
16:45:00,114.2117728930252,773,11595,0.14775132327687607
17:00:00,3.8911447691566994,406,406,0.009584100416642117
18:00:00,293.60883056664954,807,12089,0.3638275471705694
18:15:00,150.03950027581118,806,12090,0.1861532261486491
18:30:00,137.40495655878902,806,12088,0.17047761359651245
18:45:00,118.30017241541202,806,12090,0.14677440746329035
19:00:00,144.5942879413139,806,12076,0.1793973795797939
19:15:00,131.79662145329215,806,12090,0.16351938145569744
19:30:00,124.81056020849798,806,12090,0.1548518116730744
19:45:00,124.54831803381322,806,12090,0.15452644917346553
20:00:00,174.89278841808854,806,12090,0.21698857123832324
20:15:00,150.79949827164384,806,12090,0.18709615170179136
20:30:00,146.5427777417447,806,12090,0.1818148607217676
20:45:00,133.4897020823947,806,12090,0.16561997776972048
21:00:00,138.10776661393092,806,12090,0.17134958636964134
21:15:00,133.12890031823187,806,12090,0.1651723329010321
21:30:00,141.09615124980326,806,12090,0.17505725961514051
21:45:00,123.44169466503962,806,12090,0.15315346732635188
22:00:00,122.42264722227357,806,12090,0.1518891404742848
22:15:00,114.62023175155382,806,12090,0.14220872425751094
22:30:00,111.04313228621945,806,12090,0.137770635590843
22:45:00,99.14156372347598,806,12090,0.12300442149314639
23:00:00,103.49244612930158,806,12080,0.12840253862196227
23:15:00,97.00599271745135,805,12075,0.12050433877944267
23:30:00,101.42979508913389,806,12087,0.12584341822473188
23:45:00,91.41836829904507,806,12090,0.11342229317499389
