time_slot,total_movement_pct,trading_days,candle_count,avg_movement_pct
00:00:00,90.59020205423732,802,11556,0.11295536415740315
00:15:00,85.9724858282919,802,11362,0.10719761325223429
00:30:00,79.04416875140764,803,11405,0.09843607565555124
00:45:00,81.976178726358,803,11159,0.10208739567416937
01:00:00,205.22619541889125,805,11635,0.25493937319116927
01:15:00,127.62800754206935,803,11751,0.15893898822175512
01:30:00,111.71593191051679,803,11699,0.1391232028773559
01:45:00,98.1729663254844,803,11657,0.1222577413766929
02:00:00,107.48383286698088,804,11753,0.13368635928728964
02:15:00,94.67512634205707,803,11663,0.1179017762665717
02:30:00,101.81149971634593,804,11729,0.12663121855266907
02:45:00,89.20229953387997,804,11617,0.11094813374860692
03:00:00,90.8833963065522,804,11604,0.11303905013252762
03:15:00,80.54563001053681,804,11468,0.10018113185390151
03:30:00,78.43281144959813,804,11389,0.09755324807163947
03:45:00,71.7106189841926,804,11186,0.08919231216939379
04:00:00,73.83612192967198,804,11171,0.09183597254934325
04:15:00,68.95385024892013,803,11040,0.0858702991891907
04:30:00,71.56540075144567,803,11065,0.08912254140902325
04:45:00,64.68683982998486,803,10931,0.08055646305103968
05:00:00,76.81773809300225,804,11176,0.09554445036443066
05:15:00,68.71673804422707,803,10999,0.08557501624436746
05:30:00,72.05928176333208,804,11158,0.08962597234245284
05:45:00,71.42190224620536,804,11226,0.08883321174901164
06:00:00,98.2738188578501,804,11671,0.12223111798240062
06:15:00,90.97641329819486,803,11517,0.11329565790559758
06:30:00,107.38791080928743,803,11708,0.1337333883054638
06:45:00,107.09278617694869,803,11752,0.13336586074339812
07:00:00,206.0825209135333,803,12004,0.2566407483356579
07:15:00,154.44309914592114,804,11973,0.19209340689791185
07:30:00,153.87730721605016,804,11976,0.19138968559210218
07:45:00,189.08669688327842,804,11998,0.2351824588100478
08:00:00,423.4614280485416,804,12056,0.5266933184683353
08:15:00,301.22974462462844,804,12051,0.37466386147341846
08:30:00,272.1669524737096,804,12052,0.3385161100419274
08:45:00,232.98134391840173,804,12042,0.28977779094328576
09:00:00,250.6157712610523,804,12037,0.31171115828489093
09:15:00,218.23316479801088,804,12032,0.2714342845746404
09:30:00,212.14970306374576,804,12037,0.2638677898802808
09:45:00,194.53849752976663,804,12023,0.24196330538528188
10:00:00,207.10083066173917,804,12029,0.25758809783798403
10:15:00,182.7696539826371,804,12018,0.22732544027691182
10:30:00,175.9972375186818,804,12027,0.21890203671477837
10:45:00,172.41889467410462,804,12013,0.214451361534956
11:00:00,178.07264049482427,804,12024,0.22148338370003018
11:15:00,160.20188647713223,805,12012,0.19900855462997794
11:30:00,162.8306353982981,805,12024,0.2022740812401219
11:45:00,162.39420463371235,805,12031,0.20173193122200292
12:00:00,188.38681349995926,805,12042,0.23402088633535312
12:15:00,159.1230825336707,805,12023,0.19766842550766547
12:30:00,166.8434269066651,805,12011,0.2072589154120063
12:45:00,158.999695052932,805,11997,0.19751514913407703
13:00:00,176.8917550903779,805,12015,0.2197413106712769
13:15:00,171.73873299281925,805,12014,0.21334004098486864
13:30:00,233.04780307362236,804,12001,0.2898604515841074
13:45:00,196.92742682422835,804,11996,0.24493461047789594
14:00:00,198.3286131880675,804,11996,0.2466773795871486
14:15:00,187.5238076627901,804,11997,0.2332385667447638
14:30:00,302.2027633769988,804,12036,0.3758740838022373
14:45:00,264.05811582900367,804,12027,0.32843049232463145
15:00:00,270.20205145113044,804,12028,0.33607220329742593
15:15:00,240.1259802289137,804,12027,0.29866415451357425
15:30:00,227.83014249032394,804,12021,0.2833708239929402
15:45:00,207.55400419572888,804,12026,0.2581517465121006
16:00:00,207.4145447277285,804,12027,0.25797828946234885
16:15:00,193.45689883818812,804,12011,0.240618033380831
16:30:00,235.6112832333096,804,12024,0.2930488597429224
16:45:00,164.1245885142013,804,11977,0.2041350603410464
17:00:00,154.39537292853646,804,11971,0.1920340459310155
17:15:00,142.8543308439597,803,11936,0.1779007856089162
17:30:00,137.70247459402927,803,11934,0.17148502440103272
17:45:00,134.6165650962424,804,11938,0.1674335386769184
18:00:00,143.3564237739396,804,11877,0.1783040096690791
18:15:00,138.36221556500894,801,11778,0.17273684839576647
18:30:00,135.56766111527907,801,11797,0.1692480163736318
18:45:00,127.38831458220079,800,11764,0.159235393227751
19:00:00,135.87342354051256,801,11810,0.16962974224783092
19:15:00,128.72635411925577,801,11796,0.1607070588255378
19:30:00,131.3038507757628,801,11820,0.1639249073355341
19:45:00,130.7869730333192,799,11793,0.16368832670002403
20:00:00,124.3558423839297,801,11811,0.15525073955546778
20:15:00,117.4760841729157,801,11781,0.14666177799365257
20:30:00,127.75805540942679,801,11748,0.1594981965161383
20:45:00,182.89520804882753,802,11882,0.22804888784143082
21:00:00,126.42354679200382,624,8686,0.20260183780769841
21:15:00,80.08186937503423,575,8135,0.13927281630440735
21:30:00,60.77885490158184,573,7854,0.10607130000276062
21:45:00,55.052900353273444,573,7951,0.09607836012787686
22:00:00,16.50926669649561,385,1108,0.0428812121986899
22:15:00,9.783926599141221,54,789,0.1811838259100226
22:30:00,8.689813051973243,54,783,0.16092246392543041
22:45:00,7.451484325337291,54,778,0.1379904504692091
23:00:00,168.27691321471224,803,11404,0.20956029042928048
23:15:00,94.229764752927,802,11435,0.11749347226050748
23:30:00,84.87799751253245,802,11376,0.10583291460415517
23:45:00,73.94875683509386,802,11152,0.09220543246271055
