time_slot,total_movement_pct,trading_days,candle_count,avg_movement_pct
00:00:00,337.58303536029484,803,45482,0.42040228562925885
01:00:00,542.7431011969618,805,46742,0.6742150325428097
02:00:00,393.1727584592639,804,46762,0.4890208438548058
03:00:00,321.5724567508798,804,45647,0.3999657422274624
04:00:00,279.0422127600226,804,44207,0.3470674288059983
05:00:00,289.0156601467668,804,44559,0.359472214112894
06:00:00,403.73092914228107,804,46648,0.5021528969431357
07:00:00,703.489624158783,804,47951,0.8749870947248546
08:00:00,1229.8394690652815,804,48201,1.529651080926967
09:00:00,875.5371366525756,804,48129,1.088976538125094
10:00:00,738.2866168371627,804,48087,0.9182669363646302
11:00:00,663.499367003967,805,48091,0.8242228161539963
12:00:00,673.353017993227,805,48073,0.8364633763891018
13:00:00,778.6057179810479,805,48026,0.9672120720261465
14:00:00,952.11330005686,804,48056,1.1842205224587812
15:00:00,945.712178366097,804,48102,1.176258928316041
16:00:00,800.6073153134275,804,48039,0.9957802429271487
17:00:00,569.5687434627678,804,47779,0.7084188351526962
18:00:00,544.6746150364283,804,47216,0.677455988851279
19:00:00,526.6906014688503,802,47219,0.6567214482155241
20:00:00,552.4851900150998,802,47222,0.6888842768268076
21:00:00,322.33717142189334,624,32626,0.5165659798427777
22:00:00,42.43449067294737,385,3458,0.1102194562933698
23:00:00,421.33343231526555,803,45367,0.5246991685121614
